season_year,year,week,farm,stage,field,shift,batch,crop,variety,row_number,plant_number,plant_number_row,inspection_date,inspection_id,season,closed_flower_count,open_flower_count,set_fruit_count,green_fruit_count,sample_datetime,total_flower_count,state_total_flower_count,state_set_fruit_count,state_green_fruit_count,thr_total_flower_count,thr_set_fruit_count,thr_green_fruit_count
2025,2025,37,A9,E08,C06,T01A,6008,ARÁNDANO,BIANCA,18,5,25,2025-09-09,57b78012-c748-44ad-83e6-3b75dd222f5a,2025-1,103,89,268,857,2025-09-09 14:34:58,192,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,A9,E08,C06,T01A,6009A,ARÁNDANO,BIANCA,18,7,125,2025-09-09,ab27b8d2-cbbb-4feb-a323-f738d08f3bec,2025-1,127,93,339,662,2025-09-09 15:31:30,220,invalid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,A9,E08,C06,T03A,6002,ARÁNDANO,BIANCA,18,87,25,2025-09-10,eee03d91-8a7b-4542-bb23-b1af889404c4,2025-1,164,40,109,162,2025-09-10 13:32:37,204,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,A9,E08,C06,T04A,6014,ARÁNDANO,BIANCA,157,147,105,2025-09-11,21934e38-232c-4259-a629-f95e222f5f80,2025-1,183,40,50,58,2025-09-11 13:34:06,223,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,A9,E08,C06,T04A,6015,ARÁNDANO,BIANCA,157,145,45,2025-09-11,318d985e-db16-4a2c-b793-65a097856c96,2025-1,275,83,118,229,2025-09-11 14:25:00,358,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E01,C05,T01A,5001,ARÁNDANO,VENTURA,100,16,33,2025-09-11,ca2eb09a-43c9-4e34-9924-5f84aa6f009b,2025-1,536,724,1219,1363,2025-09-11 17:03:56,1260,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T01A,5001,ARÁNDANO,VENTURA,107,13,17,2025-09-11,ca2eb09a-43c9-4e34-9924-5f84aa6f009b,2025-1,693,400,778,914,2025-09-11 15:00:25,1093,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T01A,5002,ARÁNDANO,VENTURA,100,19,77,2025-09-11,d298e903-e678-4009-a252-d020533382a1,2025-1,369,499,546,261,2025-09-11 18:21:27,868,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T01A,5002,ARÁNDANO,VENTURA,107,10,92,2025-09-11,d298e903-e678-4009-a252-d020533382a1,2025-1,430,168,217,79,2025-09-11 13:22:51,598,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T01A,5003,ARÁNDANO,VENTURA,107,7,17,2025-09-08,612cbb5a-a7e9-48b7-a25e-ef9e4a152a98,2025-1,286,26,1000,1145,2025-09-08 16:29:21,312,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T01A,5004,ARÁNDANO,VENTURA,107,4,93,2025-09-08,5bcbd453-5fc2-40cf-a53b-cc864144fabd,2025-1,241,6,1211,951,2025-09-08 14:36:34,247,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T02A,5012,ARÁNDANO,VENTURA,133,76,92,2025-09-10,1dbbcfeb-17c4-441f-a4f7-f252fc73118b,2025-1,279,44,690,1405,2025-09-10 14:26:56,323,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T02A,5012,ARÁNDANO,VENTURA,153,79,78,2025-09-11,bbb35c85-1c85-46fd-8032-8de717568bf9,2025-1,280,45,1446,1522,2025-09-11 14:51:42,325,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T02A,5013,ARÁNDANO,VENTURA,133,73,18,2025-09-10,7a3ef0b7-d181-4e46-8a11-e063101516ff,2025-1,272,44,1424,780,2025-09-10 13:35:13,316,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T02A,5013,ARÁNDANO,VENTURA,153,82,32,2025-09-11,4952fbe2-f6fe-4679-8506-109cc95b3d50,2025-1,483,44,1397,681,2025-09-11 13:33:26,527,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T03A,5009,ARÁNDANO,VENTURA,133,115,92,2025-09-10,b67316c8-bde1-473c-9b81-374b87fb2368,2025-1,582,106,1461,618,2025-09-10 18:49:40,688,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T03A,5009,ARÁNDANO,VENTURA,153,118,77,2025-09-10,b67316c8-bde1-473c-9b81-374b87fb2368,2025-1,375,155,1020,982,2025-09-10 19:38:42,530,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T03A,5010,ARÁNDANO,VENTURA,133,112,92,2025-09-10,cedb6b85-4e72-4e22-8164-947772f615fd,2025-1,505,132,1683,805,2025-09-10 16:31:17,637,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T03A,5010,ARÁNDANO,VENTURA,153,121,77,2025-09-10,cedb6b85-4e72-4e22-8164-947772f615fd,2025-1,406,70,1164,582,2025-09-10 20:20:24,476,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T03A,5011,ARÁNDANO,VENTURA,133,109,17,2025-09-10,6d96db0a-47b1-476a-86c6-c43d8103a4b3,2025-1,482,110,415,57,2025-09-10 15:18:51,592,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T03A,5011,ARÁNDANO,VENTURA,153,124,32,2025-09-11,3b74e62e-4a72-49f6-9d43-d466f681f9c0,2025-1,367,62,1727,1601,2025-09-11 16:03:51,429,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T04A,5006,ARÁNDANO,VENTURA,153,172,32,2025-09-08,6a1baa1e-8b0f-4115-9541-bf96d125b0de,2025-1,308,57,1251,382,2025-09-08 20:47:39,365,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T04A,5006,ARÁNDANO,VENTURA,173,187,47,2025-09-11,0978e26c-43d3-46f0-8450-2f07b4b71bc2,2025-1,394,297,567,690,2025-09-11 19:59:58,691,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T04A,5007,ARÁNDANO,VENTURA,133,166,92,2025-09-08,1e1dea67-a704-4972-a599-4cae6051a531,2025-1,339,22,994,581,2025-09-08 19:48:24,361,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T04A,5007,ARÁNDANO,VENTURA,153,175,75,2025-09-11,ea1477a0-5168-47e7-bf15-8b4a64211dad,2025-1,472,123,1421,1192,2025-09-11 19:06:41,595,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C05,T04A,5008,ARÁNDANO,VENTURA,133,163,17,2025-09-08,5c03586c-56cb-4a0c-b3c3-8a799245d769,2025-1,366,45,1085,482,2025-09-08 18:01:14,411,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T01A,7002,ARÁNDANO,EMERALD,17,4,17,2025-09-09,7e7cd33c-ebaf-4ce0-a3a6-654566e65b0a,2025-1,388,36,329,90,2025-09-09 13:23:34,424,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T02A,7005,ARÁNDANO,EMERALD,17,73,92,2025-09-09,873661e8-2324-4316-aebc-af68abbb3a3a,2025-1,497,65,569,117,2025-09-09 15:13:14,562,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T02A,7006,ARÁNDANO,EMERALD,17,76,17,2025-09-09,1d994f3e-7195-4383-846e-7d5ab737dc34,2025-1,463,40,260,80,2025-09-09 15:44:48,503,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T02A,7006,ARÁNDANO,EMERALD,34,91,32,2025-09-09,1d994f3e-7195-4383-846e-7d5ab737dc34,2025-1,361,66,226,83,2025-09-09 18:18:19,427,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T02A,7007,ARÁNDANO,EMERALD,17,79,92,2025-09-09,bb05c316-dbfe-4ff5-8244-d6099d666520,2025-1,578,108,451,41,2025-09-09 16:13:23,686,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T02A,7007,ARÁNDANO,EMERALD,34,88,77,2025-09-09,bb05c316-dbfe-4ff5-8244-d6099d666520,2025-1,392,62,252,95,2025-09-09 17:45:09,454,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T02A,7008,ARÁNDANO,EMERALD,17,82,17,2025-09-09,f5eb6ec6-2201-4849-94fb-1c320b010f53,2025-1,551,56,302,95,2025-09-09 16:47:17,607,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T03A,7009,ARÁNDANO,EMERALD,137,145,92,2025-09-10,0993b790-fee2-4e7a-ab03-e87eb0c9d832,2025-1,454,44,337,639,2025-09-10 12:51:53,498,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T03A,7010,ARÁNDANO,EMERALD,137,148,17,2025-09-10,75c5a911-9242-495c-951b-69d8349e4c16,2025-1,395,33,385,199,2025-09-10 13:22:19,428,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T03A,7010,ARÁNDANO,EMERALD,154,163,32,2025-09-10,75c5a911-9242-495c-951b-69d8349e4c16,2025-1,378,55,404,307,2025-09-10 20:34:05,433,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T03A,7011,ARÁNDANO,EMERALD,154,160,77,2025-09-10,77f38e5e-ae1b-400b-ba8f-854bf6e84721,2025-1,183,37,430,269,2025-09-10 20:16:39,220,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T04A,7013,ARÁNDANO,EMERALD,137,217,92,2025-09-10,28289774-4598-4dd2-b9f7-550f2bb4369f,2025-1,541,90,222,144,2025-09-10 14:38:46,631,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T04A,7014,ARÁNDANO,EMERALD,137,220,17,2025-09-10,6089326e-7d8b-4683-8205-078a71c43cac,2025-1,532,69,116,45,2025-09-10 15:07:39,601,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T04A,7014,ARÁNDANO,EMERALD,154,235,32,2025-09-10,6089326e-7d8b-4683-8205-078a71c43cac,2025-1,458,78,194,184,2025-09-10 17:47:00,536,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T04A,7015,ARÁNDANO,EMERALD,137,223,92,2025-09-10,60e1166c-8be2-4ae4-aa85-f0409a37b4d3,2025-1,460,149,397,217,2025-09-10 15:38:27,609,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E01,C07,T04A,7015,ARÁNDANO,EMERALD,154,232,77,2025-09-10,60e1166c-8be2-4ae4-aa85-f0409a37b4d3,2025-1,363,123,205,292,2025-09-10 17:14:52,486,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C01,T03B,1011,ARÁNDANO,BELLA,115,76,110,2025-09-10,ed7dffab-a7a2-471f-9054-a4ba78c6a56e,2025-1,195,18,311,340,2025-09-10 16:04:35,213,valid,invalid,valid,300.0,300.0,2000.0
2025,2025,37,C5,E02,C01,T03B,1011,ARÁNDANO,BELLA,132,79,92,2025-09-11,188c1a8c-920d-4d45-be31-9872a438807f,2025-1,252,212,628,732,2025-09-11 19:13:18,464,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,37,C5,E02,C01,T03B,1012,ARÁNDANO,BELLA,115,73,20,2025-09-10,94873c00-4061-48c0-9e3d-e4e87d0914a0,2025-1,420,61,920,1095,2025-09-10 15:31:04,481,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,37,C5,E02,C01,T04A,1013,ARÁNDANO,BELLA,115,10,110,2025-09-10,c2c1da63-8a77-4efc-a324-3702ae4f37a2,2025-1,260,29,425,358,2025-09-10 15:01:07,289,valid,invalid,valid,300.0,300.0,2000.0
2025,2025,37,C5,E02,C01,T04A,1013,ARÁNDANO,BELLA,132,13,92,2025-09-10,d6cafcb9-7980-4fcc-878e-e9a3bd3173c0,2025-1,93,32,603,753,2025-09-10 19:15:11,125,valid,invalid,valid,300.0,300.0,2000.0
2025,2025,37,C5,E02,C01,T04A,1014,ARÁNDANO,BELLA,115,7,20,2025-09-10,b3901e16-14ac-41bc-b0e9-ed0630bfc345,2025-1,133,30,591,1611,2025-09-10 14:25:21,163,valid,invalid,valid,300.0,300.0,2000.0
2025,2025,37,C5,E02,C01,T04A,1015,ARÁNDANO,BELLA,115,4,110,2025-09-10,c6fb6cbc-3024-4767-89fa-d164dd7ae65d,2025-1,331,72,821,1755,2025-09-10 13:48:33,403,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,37,C5,E02,C01,T04A,1016,ARÁNDANO,BELLA,115,1,20,2025-09-10,5fdc1750-0da0-48e8-880d-fd9daa8cd377,2025-1,574,121,1166,1768,2025-09-10 13:04:37,695,invalid,invalid,valid,300.0,300.0,2000.0
2025,2025,37,C5,E02,C03,T01A,3001,ARÁNDANO,VENTURA,19,79,20,2025-09-08,5795ce44-cb4e-4a66-94fd-9d2df45aa60c,2025-1,181,47,498,1790,2025-09-08 14:53:55,228,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T01A,3001,ARÁNDANO,VENTURA,36,85,38,2025-09-08,5795ce44-cb4e-4a66-94fd-9d2df45aa60c,2025-1,513,78,645,635,2025-09-08 15:25:44,591,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T01A,3002,ARÁNDANO,VENTURA,19,79,110,2025-09-08,b1a2c8dd-87f4-4bc7-b5ca-0adcb33c0218,2025-1,308,36,421,404,2025-09-08 14:14:31,344,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T01A,3002,ARÁNDANO,VENTURA,36,88,92,2025-09-08,b1a2c8dd-87f4-4bc7-b5ca-0adcb33c0218,2025-1,345,142,434,882,2025-09-08 16:00:11,487,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T01A,3003,ARÁNDANO,VENTURA,19,76,20,2025-09-08,6fc47dc8-7552-4e29-af0a-f286afd0b2fc,2025-1,161,18,557,1444,2025-09-08 13:45:27,179,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T01A,3004,ARÁNDANO,VENTURA,19,73,110,2025-09-08,03d7b800-431f-4265-bb96-6b6757dc1f8c,2025-1,346,33,621,708,2025-09-08 13:02:39,379,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T02A,3005,ARÁNDANO,VENTURA,19,10,20,2025-09-11,cafcd6df-8202-4f38-8e9e-ebf3a796214b,2025-1,300,33,531,891,2025-09-11 13:00:44,333,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T02A,3005,ARÁNDANO,VENTURA,36,13,38,2025-09-11,cafcd6df-8202-4f38-8e9e-ebf3a796214b,2025-1,127,6,435,811,2025-09-11 17:30:18,133,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T02A,3006,ARÁNDANO,VENTURA,19,7,110,2025-09-11,7739ceb5-2f6f-4536-9aa8-29c4b5f9aaa3,2025-1,329,15,669,1765,2025-09-11 13:47:19,344,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T02A,3006,ARÁNDANO,VENTURA,36,16,92,2025-09-11,7739ceb5-2f6f-4536-9aa8-29c4b5f9aaa3,2025-1,410,31,408,361,2025-09-11 19:19:48,441,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T02A,3007,ARÁNDANO,VENTURA,19,4,20,2025-09-11,61b5d8e1-6044-47d0-8f86-983781bee1ab,2025-1,220,24,570,1133,2025-09-11 14:23:40,244,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T02A,3008,ARÁNDANO,VENTURA,19,1,110,2025-09-11,7b8e8b6e-efe0-4b42-91ff-141ae06e9ed3,2025-1,536,31,609,1283,2025-09-11 15:05:21,567,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T03A,3009,ARÁNDANO,VENTURA,137,217,20,2025-09-08,d4df3f09-f82a-40c7-af31-0d5a6ada28b8,2025-1,374,21,818,2154,2025-09-08 20:00:19,395,valid,invalid,invalid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T03A,3010,ARÁNDANO,VENTURA,137,214,110,2025-09-08,82e4a4de-4e2a-48f8-84e3-f5a5ec5aad51,2025-1,421,15,797,1433,2025-09-08 18:15:42,436,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T03A,3011,ARÁNDANO,VENTURA,137,211,20,2025-09-08,ddac93c7-1af0-44e0-a0e1-a4ca1abdea34,2025-1,561,164,550,182,2025-09-08 17:26:41,725,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T03A,3012,ARÁNDANO,VENTURA,137,208,110,2025-09-08,3ff22eac-c119-4f43-becf-7208d14690e9,2025-1,612,94,990,1897,2025-09-08 17:00:12,706,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T04A,3013,ARÁNDANO,VENTURA,137,154,20,2025-09-08,b2aaea14-06e9-48d1-afe2-95ee4806f99a,2025-1,154,9,570,2078,2025-09-08 20:45:19,163,valid,invalid,invalid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T04A,3014,ARÁNDANO,VENTURA,137,151,110,2025-09-09,1512359d-33f2-4698-b51a-589296c86e0e,2025-1,207,39,475,1589,2025-09-09 19:32:21,246,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T04A,3015,ARÁNDANO,VENTURA,137,148,20,2025-09-09,c9667c96-954d-4596-bec1-6d27010b0a57,2025-1,440,68,490,357,2025-09-09 20:03:11,508,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C03,T04A,3016,ARÁNDANO,VENTURA,137,145,110,2025-09-09,1fda05a8-a5f1-4021-9da8-e9aad6e73b9a,2025-1,409,65,835,1164,2025-09-09 20:45:27,474,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C04,T04B,4011,ARÁNDANO,BIANCA,138,7,243,2025-09-11,07886fa0-2251-4710-83c1-06baec4c891a,2025-1,186,32,168,376,2025-09-11 18:11:31,218,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E02,C04,T05A,4019,ARÁNDANO,BIANCA,189,40,163,2025-09-10,7cdb6eee-ad29-4a73-993b-d92a9a73f552,2025-1,105,8,249,556,2025-09-10 14:43:11,113,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E02,C05,T01A,5002,ARÁNDANO,VENTURA,36,85,92,2025-09-09,9f7eb590-1975-469c-9f1d-f26e425f0d16,2025-1,257,114,443,523,2025-09-09 18:00:39,371,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T01A,5003,ARÁNDANO,VENTURA,36,88,38,2025-09-09,0289b4c1-0a43-4188-97dd-4b49524d1c9d,2025-1,641,236,536,556,2025-09-09 17:06:27,877,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T01A,5004,ARÁNDANO,VENTURA,36,91,92,2025-09-09,66f12075-9954-4b40-b213-6bf89f564057,2025-1,236,124,567,1420,2025-09-09 15:47:28,360,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T02A,5006,ARÁNDANO,VENTURA,19,7,110,2025-09-08,4c3703c2-bbfe-4ef6-825b-4a3f12cd9136,2025-1,470,173,701,1268,2025-09-08 15:07:10,643,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T02A,5006,ARÁNDANO,VENTURA,36,16,92,2025-09-08,4c3703c2-bbfe-4ef6-825b-4a3f12cd9136,2025-1,103,58,407,995,2025-09-08 20:30:08,161,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T02A,5007,ARÁNDANO,VENTURA,36,19,38,2025-09-08,2c224ec4-3774-4eb3-a1a8-142d2a486e33,2025-1,81,23,469,1118,2025-09-08 19:47:45,104,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T02A,5008,ARÁNDANO,VENTURA,36,22,92,2025-09-08,8c9d7043-0fac-4750-8846-711b432b6fd3,2025-1,159,61,424,1266,2025-09-08 18:04:38,220,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T03A,5011,ARÁNDANO,VENTURA,137,142,20,2025-09-09,d69a0588-3636-4342-84e8-cd031fe765e6,2025-1,225,24,412,978,2025-09-09 20:46:57,249,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T03A,5011,ARÁNDANO,VENTURA,154,145,38,2025-09-10,0dce4c92-3d8a-4e24-965a-03f868a25a16,2025-1,265,85,425,943,2025-09-10 18:03:00,350,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T04A,5014,ARÁNDANO,VENTURA,137,160,110,2025-09-11,0aa14ee5-9750-44c3-bd79-c000dd8e8331,2025-1,452,220,845,1177,2025-09-11 15:57:59,672,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T04A,5015,ARÁNDANO,VENTURA,154,172,38,2025-09-11,c9d804e0-9754-4c83-a138-6d9d02a3f6f9,2025-1,468,294,596,789,2025-09-11 20:55:29,762,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T04A,5016,ARÁNDANO,VENTURA,137,166,110,2025-09-11,e67eb9da-16b8-433b-b8a5-b0b1ac2c2a80,2025-1,347,109,971,1649,2025-09-11 18:03:58,456,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C05,T04A,5016,ARÁNDANO,VENTURA,154,169,92,2025-09-11,e67eb9da-16b8-433b-b8a5-b0b1ac2c2a80,2025-1,263,184,524,1500,2025-09-11 19:54:12,447,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E02,C06,T01B,6017,ARÁNDANO,BIANCA,19,1,241,2025-09-09,6cebabe7-dd55-4e9f-ab35-e7ed9d94052a,2025-1,199,15,119,300,2025-09-09 12:53:42,214,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E02,C06,T01B,6017,ARÁNDANO,BIANCA,53,25,161,2025-09-09,6cebabe7-dd55-4e9f-ab35-e7ed9d94052a,2025-1,263,13,154,444,2025-09-09 16:44:53,276,invalid,valid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E02,C06,T01B,6018,ARÁNDANO,BIANCA,53,28,121,2025-09-09,32e84ab6-4f20-48ce-be03-3c877d7de494,2025-1,141,18,225,509,2025-09-09 17:42:29,159,valid,invalid,valid,200.0,200.0,2000.0
2025,2025,37,C5,E03,C02,T01A,2001,ARÁNDANO,VENTURA,19,1,23,2025-09-09,8a2c1c9b-cda6-4d0e-b7fd-3bedf426a980,2025-1,180,38,505,1098,2025-09-09 13:05:21,218,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T01A,2002,ARÁNDANO,VENTURA,19,4,122,2025-09-09,58fb8a12-8198-4998-8cc6-b19fa5418740,2025-1,215,52,639,1242,2025-09-09 14:07:09,267,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T01A,2003,ARÁNDANO,VENTURA,19,7,22,2025-09-09,788a39b6-5b63-4607-bce7-8461f69fe074,2025-1,238,96,610,558,2025-09-09 15:03:10,334,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T01A,2003,ARÁNDANO,VENTURA,36,16,42,2025-09-09,788a39b6-5b63-4607-bce7-8461f69fe074,2025-1,139,141,496,1208,2025-09-09 17:10:23,280,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T01A,2004,ARÁNDANO,VENTURA,19,10,122,2025-09-09,adfc3390-11de-4c83-acc3-3abc5cb834d9,2025-1,105,27,549,407,2025-09-09 15:48:08,132,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T02A,2005,ARÁNDANO,VENTURA,36,94,47,2025-09-08,1cc241c6-a414-4003-bb33-9b2d229d9373,2025-1,166,210,523,319,2025-09-08 18:00:52,376,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T02A,2005,ARÁNDANO,VENTURA,53,97,64,2025-09-08,1cc241c6-a414-4003-bb33-9b2d229d9373,2025-1,483,143,42,34,2025-09-08 19:27:20,626,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T02A,2006,ARÁNDANO,VENTURA,36,91,104,2025-09-08,ea1599a7-7300-4b03-b591-fdd524ef0acc,2025-1,277,246,237,124,2025-09-08 17:40:59,523,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T02A,2007,ARÁNDANO,VENTURA,19,79,24,2025-09-08,19d069ae-a3ce-4968-877a-cfd4b5674ed3,2025-1,375,256,234,127,2025-09-08 16:12:21,631,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T02A,2007,ARÁNDANO,VENTURA,36,88,44,2025-09-08,19d069ae-a3ce-4968-877a-cfd4b5674ed3,2025-1,441,290,356,357,2025-09-08 17:21:12,731,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T02A,2008,ARÁNDANO,VENTURA,19,82,124,2025-09-08,106de92a-7aae-4525-b103-c930052c896e,2025-1,356,115,126,311,2025-09-08 16:35:30,471,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T03A,2009,ARÁNDANO,VENTURA,138,142,22,2025-09-09,12855fa2-387e-4122-adcd-7520fc8151d4,2025-1,339,334,343,515,2025-09-09 18:30:07,673,invalid,valid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T03A,2009,ARÁNDANO,VENTURA,138,145,122,2025-09-09,12855fa2-387e-4122-adcd-7520fc8151d4,2025-1,239,86,484,328,2025-09-09 17:48:21,325,valid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T03A,2009,ARÁNDANO,VENTURA,155,160,67,2025-09-11,1cc30248-5b81-47ac-9290-40a4caceee82,2025-1,261,229,586,527,2025-09-11 18:09:15,490,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T03A,2010,ARÁNDANO,VENTURA,138,148,22,2025-09-09,39beda2b-f682-4e4d-8390-5450f162b85a,2025-1,338,89,795,411,2025-09-09 20:01:13,427,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T03A,2010,ARÁNDANO,VENTURA,155,157,42,2025-09-11,2ccf5765-6f2b-4076-a079-b42c718d55cb,2025-1,268,218,423,359,2025-09-11 19:56:12,486,invalid,invalid,valid,400.0,400.0,2000.0
2025,2025,37,C5,E03,C02,T03A,2011,ARÁNDANO,VENTURA,155,154,102,2025-09-11,51e985b0-9652-4255-bf51-49f351aebfa4,2025-1,175,117,432,485,2025-09-11 20:42:41,292,valid,invalid,valid,400.0,400.0,2000.0
